-2.582	0.343
-1.514	0.176
-1.443	0.040
-1.443	0.003
-1.430	-0.007
-1.371	0.432
-1.130	-0.013
-1.090	0.019
-1.041	0.144
-1.020	-0.222
-1.020	0.066
-1.012	-0.086
-1.001	-0.107
-0.971	-0.080
-0.971	-0.039
-0.960	-0.013
-0.949	0.035
-0.949	-0.028
-0.931	-0.002
-0.925	0.181
-0.922	-0.143
-0.920	0.061
-0.914	-0.060
-0.912	-0.086
-0.901	-0.023
-0.890	0.050
-0.890	-0.101
-0.885	-0.154
-0.882	-0.185
-0.871	0.066
-0.871	-0.206
-0.868	-0.133
-0.860	-0.274
-0.860	0.029
-0.860	-0.060
-0.860	-0.107
-0.850	-0.154
-0.833	0.008
-0.831	-0.070
-0.823	-0.013
-0.820	0.097
-0.820	-0.133
-0.809	-0.060
-0.793	-0.326
-0.793	-0.138
-0.790	-0.274
-0.782	-0.180
-0.782	-0.013
-0.779	-0.117
-0.761	0.061
-0.739	-0.159
-0.731	0.019
-0.712	-0.159
-0.707	-0.070
-0.682	-0.033
-0.680	-0.133
-0.671	-0.154
-0.661	-0.201
-0.661	-0.080
-0.631	-0.133
-0.626	-0.321
-0.601	-0.091
-0.580	-0.117
-0.561	-0.295
-0.520	-0.060
