-2.415	0.421
-2.350	0.406
-2.350	0.217
-2.272	0.672
-2.261	0.630
-2.180	0.447
-2.180	0.406
-2.161	0.567
-2.151	0.338
-2.110	0.567
-2.102	0.688
-2.099	0.520
-2.043	0.740
-2.002	0.400
-1.983	0.369
-1.972	0.541
-1.962	0.338
-1.951	0.771
-1.929	0.547
-1.913	0.191
-1.902	0.259
-1.900	0.578
-1.891	0.270
-1.862	0.358
-1.862	0.641
-1.813	0.348
-1.802	0.332
-1.802	0.437
-1.770	0.332
-1.770	0.264
-1.770	0.254
-1.770	0.170
-1.740	0.343
-1.719	0.160
-1.711	0.223
-1.703	0.301
-1.703	0.045
-1.692	0.191
-1.684	0.567
-1.681	0.447
-1.681	0.510
-1.662	0.358
-1.651	0.280
-1.651	-0.075
-1.622	0.369
-1.611	0.338
-1.570	0.385
-1.562	0.447
-1.559	0.348
-1.530	0.322
-1.530	0.050
-1.511	0.003
-1.500	0.118
-1.495	0.196
-1.492	0.301
-1.470	0.181
-1.460	-0.075
-1.411	0.019
-1.411	0.123
-1.392	-0.060
-1.379	0.134
-1.349	0.003
-1.349	-0.122
-1.330	0.129
-1.325	-0.028
-1.322	-0.127
-1.319	0.082
-1.300	0.144
-1.281	0.155
-1.244	0.087
-1.241	0.003
-1.238	-0.206
-1.222	-0.091
-1.209	0.066
-1.203	-0.190
-1.182	0.123
-1.179	0.108
-1.171	-0.232
-1.171	-0.023
-1.160	-0.060
-1.160	0.019
-1.155	0.144
-1.146	0.003
-1.130	-0.044
-1.114	-0.122
-1.101	-0.190
-1.082	-0.540
-1.071	-0.080
-1.068	-0.023
-0.998	-0.441
-0.971	-0.227
-0.931	-0.295
